code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
002197,证通电子,-0.1987,-0.0333,-6.8761,-0.0648,-8.3468
300152,科融环境,-0.1987,-0.025,,-0.0476,-6.0337
002421,达实智能,-0.1992,-0.0548,-2.2137,-0.1103,-15.2744
603690,至纯科技,-0.1996,-0.0454,-2.5180000000000002,-0.0661,-7.1332
600241,时代万恒,-0.201,-0.0568,,-0.1355,-16.0905
002278,神开股份,-0.2012,-0.0575,-5.7618,-0.2138,-23.8699
300245,天玑科技,-0.2027,-0.0351,-1.0701,-0.6625,-68.8921
601727,上海电气,-0.2041,-0.068,-3.5925,-0.10400000000000001,-12.2986
300262,巴安水务,-0.2045,-0.034,-1.1775,-0.0607,-11.3484
000953,ST河化,-0.205,-0.0814,,-0.0717,-7.1978
000687,华讯方舟,-0.2059,-0.0579,-6.1723,-0.0833,-11.5203
300128,锦富技术,-0.20600000000000002,-0.1013,,-0.20600000000000002,-21.4462
300074,华平股份,-0.2067,-0.0341,,-0.1499,-16.4474
300634,彩讯股份,-0.2072,-0.0731,-1.1759,-0.4481,-73.8461
603033,三维股份,-0.2074,-0.0943,-2.306,-0.3079,-30.9111
300324,旋极信息,-0.2081,-0.0642,-1.3886,-0.1831,-19.3696
600250,南纺股份,-0.2086,-0.1127,-9.8439,-0.1547,-15.5274
600262,北方股份,-0.2086,-0.0876,-1.0827,-0.1796,-20.2853
002296,辉煌科技,-0.2087,-0.0258,-1.3277,-0.079,-9.9905
002118,紫鑫药业,-0.2087,-0.0285,-0.81,-0.0546,-7.2068
600146,商赢环球,-0.2105,-0.0896,,-0.2992,-43.165
002205,国统股份,-0.2107,-0.0296,,-0.0493,-6.3606
002065,东华软件,-0.2112,-0.0701,-1.6406,-0.1839,-18.6493
600536,中国软件,-0.2114,-0.114,,-0.2111,-25.0883
002813,路畅科技,-0.2121,-0.0753,,-0.1235,-12.5528
300712,永福股份,-0.2122,-0.0761,-1.7903,-0.2487,-24.868000000000002
002738,中矿资源,-0.2129,-0.0311,-1.6542,-0.0893,-9.8592
002176,江特电机,-0.213,-0.0463,-1.6578,-0.0792,-8.7483
300483,沃施股份,-0.2132,-0.0249,-1.4891,-0.0349,-3.4924
002037,久联发展,-0.214,-0.0853,-7.8076,-0.1193,-13.991
002261,拓维信息,-0.2145,-0.0379,-3.4849,-0.27,-37.2185
600356,恒丰纸业,-0.2145,-0.0903,-4.6339999999999995,-0.4053,-40.9745
002893,华通热力,-0.2146,-0.0911,-8.9519,-0.1629,-18.6378
002322,理工环科,-0.2146,-0.0348,-0.8343,-0.2237,-22.787
603991,至正股份,-0.2148,-0.1111,-3.7754,-0.3008,-30.7907
300449,汉邦高科,-0.2148,-0.026000000000000002,-1.9182,-0.0716,-7.1642
600064,南京高科,-0.2162,-0.0216,-0.632,-0.0375,-4.1322
002331,皖通科技,-0.2163,-0.0653,-2.0702,-0.2948,-29.78
300202,聚龙股份,-0.2164,-0.0413,-3.0369,-0.14400000000000002,-68.72800000000001
002247,聚力文化,-0.2169,-0.0924,-1.7833,-0.4448,-47.6044
002849,威星智能,-0.2181,-0.1094,-2.1916,-0.2302,-23.0918
600100,同方股份,-0.2183,-0.0547,,-0.0853,-12.4966
300044,赛为智能,-0.2196,-0.0399,-1.6257,-0.086,-11.6987
603388,元成股份,-0.2196,-0.0713,-2.0023,-0.1126,-12.987
300072,三聚环保,-0.2209,-0.1049,-2.1821,-0.1866,-23.7658
002929,润建通信,-0.2219,-0.1323,-3.5523,-0.4163,-41.6302
600579,天华院,-0.2223,-0.0519,-8.097000000000001,-0.1323,-13.8423
600120,浙江东方,-0.2224,-0.0738,-2.1488,-0.16899999999999998,-20.1081
300523,辰安科技,-0.2228,-0.0744,-1.1156,-0.2315,-26.2186
300382,斯莱克,-0.2234,-0.052000000000000005,-1.1533,-0.1245,-13.4737
002775,文科园林,-0.2235,-0.1301,-2.4651,-0.4005,-43.4015
002312,三泰控股,-0.2239,-0.0335,,-0.4784,-97.0374
002769,普路通,-0.2242,-0.0603,-10.2243,-0.0655,-6.5556
002687,乔治白,-0.2251,-0.1032,-2.3444,-0.406,-44.8822
600893,航发动力,-0.2252,-0.0564,-4.6423,-0.12300000000000001,-10.6513
002544,杰赛科技,-0.2256,-0.11199999999999999,-15.3059,-0.1649,-18.5037
002886,沃特股份,-0.2262,-0.1269,-5.3591,-0.3638,-37.8478
002358,森源电气,-0.2263,-0.0579,-1.2899,-0.1316,-13.4206
000571,新大洲A,-0.2268,-0.0567,,-0.1239,-19.9948
002266,浙富控股,-0.2284,-0.0222,-1.5432,-0.0486,-5.6317
002858,力盛赛车,-0.2286,-0.1026,-4.2697,-0.5609,-56.0884
300005,探路者,-0.22899999999999998,-0.0894,-14.0712,-0.4865,-49.2124
600390,五矿资本,-0.2297,-0.0118,-0.6968,-0.0169,-2.1572
603106,恒银金融,-0.2304,-0.075,-3.1989,-0.3153,-63.0976
000971,高升控股,-0.2306,-0.038,-6.8822,-0.5608,-58.4985
300353,东土科技,-0.2318,-0.0414,-2.8507,-0.1449,-22.4806
300268,佳沃股份,-0.2323,-0.2213,,-0.3121,-37.0675
300251,光线传媒,-0.2331,-0.0251,-0.1311,-0.138,-25.8444
603616,韩建河山,-0.2336,-0.0577,-9.6642,-0.0875,-12.4316
300024,机器人,-0.2338,-0.0493,-1.4631,-0.1339,-18.6717
603111,康尼机电,-0.235,-0.0859,,-0.2091,-25.2418
002523,天桥起重,-0.2369,-0.0575,-2.6211,-0.1437,-14.7243
000587,金洲慈航,-0.2369,-0.0707,,-0.0976,-13.5425
603183,建研院,-0.2379,-0.0916,-2.2652,-0.4204,-42.3814
603177,德创环保,-0.2385,-0.0981,-59.0347,-0.1679,-16.8602
603383,顶点软件,-0.2392,-0.0351,-0.7428,-0.2384,-23.8428
300301,长方集团,-0.2396,-0.0755,-6.0211,-0.2092,-24.1579
300605,恒锋信息,-0.24,-0.09699999999999999,-2.351,-0.2798,-29.335
300253,卫宁健康,-0.2402,-0.0567,-1.2199,-0.2698,-29.8833
002560,通达股份,-0.2411,-0.1266,-13.4754,-0.2714,-31.4021
002718,友邦吊顶,-0.2426,-0.0889,-1.3896,-0.4826,-48.4768
300588,熙菱信息,-0.2428,-0.1147,-58.0738,-0.1749,-17.8436
600583,海油工程,-0.2434,-0.0594,,-0.3522,-40.0153
300506,名家汇,-0.2438,-0.0679,-0.8899,-0.1464,-15.5232
002564,天沃科技,-0.2444,-0.0505,-5.442,-0.0605,-6.6458
000070,特发信息,-0.2448,-0.1398,-5.2467,-0.2181,-22.7745
000977,浪潮信息,-0.2451,-0.3174,-22.8008,-0.4584,-53.8779
300425,环能科技,-0.2453,-0.0538,-1.7243,-0.1318,-14.9338
300366,创意信息,-0.2455,-0.0497,-2.259,-0.1964,-20.9551
002215,诺普信,-0.24600000000000002,-0.1479,-2.4978,-0.3051,-31.6453
300075,数字政通,-0.2463,-0.0503,-1.7082,-0.1739,-17.8486
600343,航天动力,-0.2464,-0.0509,-14.6937,-0.1357,-14.4402
002172,澳洋健康,-0.2467,-0.1317,-320.8147,-0.1867,-22.0662
600289,*ST信通,-0.248,-0.0656,,-0.0722,-30.0878
300541,先进数通,-0.249,-0.142,-9.1374,-0.2869,-28.7079
000151,中成股份,-0.2491,-0.0902,-3.3045,-0.152,-16.394000000000002
300187,永清环保,-0.2498,-0.0547,-10.0049,-0.11,-12.0636
603686,龙马环卫,-0.25,-0.1561,-2.9055,-0.4021,-41.5441
300629,新劲刚,-0.2509,-0.0836,-3.4788,-0.284,-30.453000000000003
300451,创业软件,-0.2519,-0.0699,-1.7451,-0.3071,-31.1728
600838,上海九百,-0.2522,-0.0098,-0.1783,-0.122,-21.6371
600800,天津磁卡,-0.2522,-0.0554,,-0.0531,-5.4029
002368,太极股份,-0.2525,-0.122,-15.8176,-0.1868,-20.1943
300545,联得装备,-0.2527,-0.1035,-1.7723,-0.1982,-20.0654
603458,勘设股份,-0.253,-0.1005,-1.6506,-0.2381,-24.0094
603618,杭电股份,-0.2536,-0.1432,-9.2427,-0.2449,-33.5752
603042,华脉科技,-0.2536,-0.1105,-55.0912,-0.2022,-20.3356
002829,星网宇达,-0.2549,-0.0429,-2.4451,-0.1043,-16.9128
300222,科大智能,-0.2552,-0.0717,-2.3874,-0.1687,-18.7915
603318,派思股份,-0.2562,-0.0401,-7.9096,-0.0783,-8.9782
603721,中广天择,-0.2579,-0.0932,-2.7969,-0.6376,-67.0793
300696,爱乐达,-0.2582,-0.0293,-0.4895,-0.3888,-134.5878
300531,优博讯,-0.261,-0.1533,-1.7284,-0.3929,-39.9465
600647,同达创业,-0.2624,-0.0091,,-0.0261,-2.6094
601069,西部黄金,-0.2628,-0.0554,,-0.1618,-20.1794
002819,东方中科,-0.2628,-0.2357,-7.3163,-0.7467,-74.6737
600771,广誉远,-0.2642,-0.0997,-1.1401,-0.5311,-56.9393
600475,华光股份,-0.2642,-0.1124,-3.7974,-0.1919,-20.6022
600895,张江高科,-0.2659,-0.0091,-0.39799999999999996,-0.0168,-3.7618
600545,卓郎智能,-0.267,-0.1649,-3.0699,-0.2217,-34.5125
000423,东阿阿胶,-0.2679,-0.0961,-0.9583,-0.6785,-70.8779
000976,华铁股份,-0.268,-0.0541,-1.298,-0.4068,-42.9821
300426,唐德影视,-0.2682,-0.0468,-1.7732,-0.0745,-8.2012
600345,长江通信,-0.2686,-0.0159,-0.15,-0.23399999999999999,-24.4969
300209,天泽信息,-0.2699,-0.0555,,-0.2255,-22.818
600466,蓝光发展,-0.2699,-0.0289,-2.9789999999999996,-0.0354,-5.4296
002808,恒久科技,-0.271,-0.0872,-2.5872,-0.4258,-42.9534
300150,世纪瑞尔,-0.2726,-0.0385,-0.9956,-0.3465,-34.6481
300212,易华录,-0.2728,-0.055,-3.957,-0.0856,-13.0061
002122,*ST天马,-0.273,-0.0437,,-0.0983,-24.2262
300670,大烨智能,-0.2736,-0.0797,-2.6748,-0.32899999999999996,-34.086999999999996
603139,康惠制药,-0.2749,-0.068,-1.9901,-0.9419,-117.2337
000605,渤海股份,-0.2753,-0.0493,-7.5501,-0.0838,-12.8393
600358,国旅联合,-0.2755,-0.067,,-0.2878,-28.783
603359,东珠生态,-0.2763,-0.0742,-1.3583,-0.1788,-17.8756
300550,和仁科技,-0.2763,-0.0745,-2.8943,-0.2005,-20.1231
300587,天铁股份,-0.2794,-0.0789,-2.2113,-0.4192,-43.1293
002298,中电兴发,-0.2799,-0.0737,-3.4637,-0.3083,-38.2902
000882,华联股份,-0.2811,-0.0183,-0.8147,-0.0439,-7.4986
600718,东软集团,-0.2815,-0.0908,,-0.3082,-34.7241
600383,金地集团,-0.282,-0.0358,-1.2257,-0.0468,-7.1779
002140,东华科技,-0.2823,-0.0988,-5.1453,-0.1492,-17.6682
601258,庞大集团,-0.2826,-0.2391,,-0.3452,-36.2792
002930,宏川智慧,-0.2835,-0.0346,-1.0736,-0.1274,-49.2876
300178,腾邦国际,-0.2852,-0.1369,-3.5039999999999996,-0.2118,-23.6924
600517,置信电气,-0.2869,-0.0879,,-0.1399,-14.4882
603859,能科股份,-0.2881,-0.0871,-3.1802,-0.5709,-60.8699
002457,青龙管业,-0.2928,-0.0766,-5.7508,-0.2078,-21.21
002313,日海智能,-0.2961,-0.1267,-7.3701,-0.1926,-21.2694
300234,开尔新材,-0.2973,-0.031,,-0.1903,-20.1227
000503,国新健康,-0.2975,-0.0105,,-0.4028,-40.2803
603507,振江股份,-0.2981,-0.0897,-3.2622,-0.2505,-25.1535
002569,步森股份,-0.2994,-0.1374,,-0.4851,-48.5075
603389,亚振家居,-0.2998,-0.0884,,-0.604,-67.6709
300440,运达科技,-0.3005,-0.0495,-1.4748,-0.2312,-23.4912
002432,九安医疗,-0.3014,-0.0647,,-0.2771,-34.0596
603668,天马科技,-0.3029,-0.1421,-4.3267,-0.2543,-32.0348
300368,汇金股份,-0.3039,-0.1104,-4.9837,-0.2497,-36.1219
603283,赛腾股份,-0.304,-0.1502,-2.5943,-0.3282,-34.82
300271,华宇软件,-0.3054,-0.0962,-1.6562,-0.5076,-53.0604
002609,捷顺科技,-0.3059,-0.0528,-3.0138,-0.3219,-35.5832
300010,立思辰,-0.3063,-0.0383,-12.0771,-0.1067,-15.3806
300166,东方国信,-0.3074,-0.0544,-1.5626,-0.4466,-45.3008
600818,中路股份,-0.3113,-0.11900000000000001,-18.7837,-0.3099,-49.2186
002195,二三四五,-0.3145,-0.0682,-0.713,-0.2996,-43.7096
000780,平庄能源,-0.3145,-0.0878,,-0.4638,-54.2508
600226,瀚叶股份,-0.3161,-0.0422,-1.0652,-0.2491,-31.2556
000545,金浦钛业,-0.3186,-0.151,-5.6627,-0.455,-49.835
600562,国睿科技,-0.3186,-0.0816,-7.2194,-0.2413,-24.6399
002207,ST准油,-0.3222,-0.0846,,-0.1752,-17.5153
601179,中国西电,-0.3237,-0.0791,-12.0915,-0.1991,-22.7051
600683,京投发展,-0.3277,-0.0219,-3.3292,-0.0248,-5.0293
300665,飞鹿股份,-0.3284,-0.1074,-4.3844,-0.266,-27.3559
603577,汇金通,-0.3307,-0.1119,-8.2263,-0.2138,-21.7495
300583,赛托生物,-0.3308,-0.1224,-2.7827,-0.5945,-65.0113
002041,登海种业,-0.3311,-0.0284,,-0.1879,-19.7871
002766,索菱股份,-0.3325,-0.1014,-5.4091,-0.2125,-30.1193
600877,ST嘉陵,-0.33299999999999996,-0.1029,,-0.0882,-10.1048
000504,南华生物,-0.3334,-0.0482,,-0.0706,-7.7996
300274,阳光电源,-0.3337,-0.1127,-3.0741,-0.2072,-25.6433
002413,雷科防务,-0.3345,-0.0472,-1.896,-0.424,-46.8397
603007,花王股份,-0.3345,-0.0919,-2.8633,-0.1413,-18.3353
000948,南天信息,-0.3348,-0.21,-31.6298,-0.4633,-47.598
300287,飞利信,-0.3358,-0.076,-2.7219,-0.2474,-25.5858
300546,雄帝科技,-0.33799999999999997,-0.0944,-2.0543,-0.2041,-20.6945
600184,光电股份,-0.3412,-0.1024,-8.8403,-0.2555,-25.725
600072,中船科技,-0.3439,-0.0683,,-0.1058,-16.0432
002161,远望谷,-0.3452,-0.0414,,-0.1112,-12.1313
600165,新日恒力,-0.3452,-0.0732,-35.8338,-0.1335,-13.384
300168,万达信息,-0.34600000000000003,-0.0705,-3.8017,-0.1311,-16.2267
002828,贝肯能源,-0.3466,-0.1094,-3.5896,-0.2532,-25.3396
300386,飞天诚信,-0.3515,-0.1255,-3.1297,-1.0724,-182.9752
300050,世纪鼎利,-0.35200000000000004,-0.0647,-7.7042,-0.3026,-30.8994
300367,东方网力,-0.3522,-0.0683,-2.5569,-0.1512,-17.5641
300348,长亮科技,-0.3525,-0.1313,-7.0582,-0.401,-88.0681
600122,宏图高科,-0.3547,-0.2377,,-0.4327,-46.3127
300484,蓝海华腾,-0.3548,-0.0865,-6.7735,-0.2388,-23.8888
002235,安妮股份,-0.3551,-0.0658,-2.5229,-0.5915,-63.559
601330,绿色动力,-0.3553,-0.034,-1.1478,-0.0526,-22.3677
300443,金雷风电,-0.3562,-0.1007,-2.2246,-1.5061,-163.611
002887,绿茵生态,-0.3603,-0.0697,-1.2967,-0.3643,-36.5422
300627,华测导航,-0.3621,-0.1874,-3.3893,-0.6106,-69.0821
603559,中通国脉,-0.3621,-0.0881,-9.2001,-0.1865,-18.759
603063,禾望电气,-0.3624,-0.0578,-3.7566,-0.3617,-39.1317
300540,深冷股份,-0.3627,-0.0677,-13.5957,-0.1691,-16.9666
300377,赢时胜,-0.3647,-0.0561,-1.4086,-0.5632,-58.995
600990,四创电子,-0.3654,-0.1167,,-0.1752,-18.7552
300167,迪威迅,-0.3668,-0.062,,-0.1635,-17.3684
002529,海源复材,-0.3711,-0.037000000000000005,-12.4929,-0.1514,-19.1347
002306,*ST云网,-0.3711,-0.2645,,-0.2644,-26.4423
300020,银江股份,-0.3712,-0.0931,-57.9471,-0.2041,-20.4906
000711,京蓝科技,-0.3713,-0.0603,-3.9033,-0.1073,-12.5008
000045,深纺织A,-0.3722,-0.0884,-654.6294,-0.4065,-49.2364
002515,金字火腿,-0.3737,-0.0575,,-0.7493,-85.6696
300352,北信源,-0.3738,-0.0451,-3.4366,-0.3892,-40.0857
000010,美丽生态,-0.3772,-0.0185,,-0.0262,-2.6431
300213,佳讯飞鸿,-0.3818,-0.0802,-3.6076,-0.2134,-25.570999999999998
000547,航天发展,-0.3821,-0.0769,-2.3265,-0.3064,-31.3711
600463,空港股份,-0.3835,-0.0971,,-0.1854,-20.1071
600571,信雅达,-0.3837,-0.1953,,-0.9334,-107.6894
600354,敦煌种业,-0.3841,-0.0633,,-0.1114,-12.3955
603602,纵横通信,-0.3846,-0.1377,-5.7497,-0.3935,-39.351
600084,中葡股份,-0.3897,-0.039,,-0.1891,-19.0742
300096,易联众,-0.3977,-0.0909,,-0.1534,-20.8643
000031,中粮地产,-0.3987,-0.0351,-2.3263,-0.0409,-6.3783
600167,联美控股,-0.4,-0.0566,-0.9214,-0.2007,-66.9266
600083,博信股份,-0.4018,-0.878,-43.5237,-0.9838,-98.4403
000691,亚太实业,-0.4023,-0.0344,-0.6577,-0.0629,-7.1051
000793,华闻传媒,-0.40299999999999997,-0.0537,-19.1932,-0.1262,-30.6371
002657,中科金财,-0.4033,-0.0874,-5.5701,-0.2797,-30.0165
600639,浦东金桥,-0.4034,-0.0249,-0.9013,-0.0436,-7.1275
300678,中科信息,-0.4053,-0.0919,-4.7046,-0.473,-49.773
600855,航天长峰,-0.4081,-0.1664,-14.3605,-0.3893,-40.5627
300659,中孚信息,-0.4082,-0.1433,,-0.7045,-79.9337
300478,杭州高新,-0.4087,-0.1582,-9.8606,-0.2509,-45.1078
600149,ST坊展,-0.4109,-0.0395,,-0.1002,-10.0895
600485,信威集团,-0.4121,-0.0035,,-0.0062,-0.9189
603918,金桥信息,-0.4153,-0.1838,-7.194,-0.3766,-37.6908
000831,五矿稀土,-0.41600000000000004,-0.1077,-3.1016,-2.3942,-247.7942
300745,欣锐科技,-0.4172,-0.11800000000000001,-3.3934,-0.3428,-35.8578
603029,天鹅股份,-0.4176,-0.0874,,-0.3202,-45.2352
600209,*ST罗顿,-0.42,-0.0297,,-0.1628,-16.2804
600756,浪潮软件,-0.4203,-0.0924,-2.6613,-0.4008,-42.2973
300542,新晨科技,-0.4212,-0.1515,-14.0541,-0.3987,-39.9177
002837,英维克,-0.4215,-0.1483,-3.4188,-0.3181,-32.9799
600817,ST宏盛,-0.4227,-0.0388,-60.6113,-0.1619,-41.0602
300380,安硕信息,-0.4279,-0.2315,-21.232,-0.7841,-78.4051
002502,骅威文化,-0.4302,-0.0145,-1.8339,-0.1445,-15.8265
600381,青海春天,-0.435,-0.0443,-1.703,-0.9946,-321.5336
600733,北汽蓝谷,-0.4367,-0.1293,-33.9,-0.2539,-30.3747
300264,佳创视讯,-0.4373,-0.1025,,-0.3144,-32.2903
300141,和顺电气,-0.4389,-0.1272,-259.4452,-0.2257,-24.7623
600074,*ST保千,-0.4416,-0.0276,,-0.0094,-1.2145
300036,超图软件,-0.4417,-0.1572,-3.9360000000000004,-0.5926,-69.8527
002856,美芝股份,-0.4441,-0.2206,-10.0518,-0.4448,-44.4833
002642,荣之联,-0.4475,-0.1262,-219.3398,-0.406,-50.0118
000516,国际医学,-0.4528,-0.1253,-0.3592,-1.177,-149.2052
300064,豫金刚石,-0.4532,-0.0509,-2.5474,-0.1996,-25.0496
300520,科大国创,-0.4548,-0.1936,-10.8861,-0.3934,-40.2433
002903,宇环数控,-0.4549,-0.0971,-1.6471,-0.5832,-63.1695
300469,信息发展,-0.4553,-0.1266,-34.8823,-0.1901,-23.8785
300137,先河环保,-0.4568,-0.1696,-2.5045,-0.875,-88.4442
002869,金溢科技,-0.4628,-0.1267,,-0.6093,-64.6365
300370,安控科技,-0.4644,-0.0747,-21.0056,-0.1123,-16.7082
603232,格尔软件,-0.4675,-0.1114,-6.3519,-0.7987,-80.5073
300411,金盾股份,-0.4676,-0.0484,-2.7471,-0.5375,-57.9939
300527,中国应急,-0.4697,-0.1937,-4.5222,-0.612,-65.0049
600892,大晟文化,-0.4706,-0.0263,-9.9336,-0.134,-20.0775
600715,文投控股,-0.4707,-0.0673,-28.6672,-0.2147,-48.0139
300742,越博动力,-0.4733,-0.1009,-10.6554,-0.1924,-20.5814
300525,博思软件,-0.4748,-0.1457,-60.0331,-0.5631,-75.2041
300603,立昂技术,-0.4763,-0.1623,-6.1691,-0.2416,-24.8066
300552,万集科技,-0.4793,-0.1673,,-0.4772,-54.8897
002908,德生科技,-0.4796,-0.1707,-3.8327,-1.1325,-114.789
300374,恒通科技,-0.4806,-0.0968,-4.7565,-0.2218,-31.6162
000996,中国中期,-0.4821,-0.0314,-2.3258,-0.272,-52.4569
300557,理工光科,-0.4854,-0.0389,,-0.1669,-17.9475
600137,浪莎股份,-0.4879,-0.1741,-4.9341,-0.8691,-87.6982
000692,惠天热电,-0.4898,-0.0953,,-0.1192,-13.2965
603955,大千生态,-0.4925,-0.0974,-4.7732,-0.1768,-29.1067
002374,丽鹏股份,-0.4929,-0.075,-20.8768,-0.1574,-19.3113
002447,晨鑫科技,-0.4938,-0.0385,-1.635,-0.1763,-23.3058
300248,新开普,-0.4947,-0.1229,-13.2298,-0.4617,-53.0282
300736,百邦科技,-0.4967,-0.368,-7.9487,-2.7015,-286.1965
000666,经纬纺机,-0.5032,-0.0667,-1.8618,-0.1366,-16.9052
603105,芯能科技,-0.504,-0.0613,-2.1989,-0.1421,-20.9184
600692,亚通股份,-0.5062,-0.1295,-5.5868,-0.2162,-22.1498
300208,恒顺众昇,-0.5103,-0.10800000000000001,-2.1185,-0.1892,-19.6373
300491,通合科技,-0.513,-0.1034,-17.4123,-0.4948,-61.044
002063,远光软件,-0.5134,-0.1689,-3.5439,-1.1845,-139.1725
600862,中航高科,-0.5138,-0.1383,-3.8710000000000004,-0.27699999999999997,-32.9203
300569,天能重工,-0.5178,-0.1189,-6.2236,-0.2478,-24.7811
300719,安达维尔,-0.5297,-0.1179,,-0.9349,-96.0564
002771,真视通,-0.5487,-0.2543,-10.4898,-0.5784,-59.50899999999999
002388,新亚制程,-0.5517,-0.1636,-18.7394,-0.3733,-41.9664
600576,祥源文化,-0.5601,-0.122,-3.6786,-0.9502,-112.4979
002268,卫士通,-0.5634,-0.1055,,-0.44799999999999995,-47.3177
300730,科创信息,-0.5658,-0.1785,-28.5016,-0.6494,-75.5485
600266,北京城建,-0.5682,-0.0427,-6.7555,-0.0556,-13.3134
600052,浙江广厦,-0.5694,-0.0411,-2.6437,-0.063,-6.3043
600568,中珠医疗,-0.5749,-0.0417,-9.7976,-0.3181,-45.4768
600652,游久游戏,-0.5756,-0.0258,-10.3024,-0.2824,-29.5952
300270,中威电子,-0.5876,-0.1046,-4.6806,-0.3319,-39.3089
000068,华控赛格,-0.5887,-0.0241,,-0.0349,-4.9292
600719,大连热电,-0.5902,-0.1765,,-0.3038,-34.8806
600556,ST慧球,-0.5905,-0.2499,,-0.5798,-65.8664
000806,银河生物,-0.5991,-0.1071,,-0.2921,-46.1254
000797,中国武夷,-0.602,-0.08199999999999999,-5.6913,-0.1286,-20.0944
600193,*ST创兴,-0.609,-0.2524,-3.5938,-0.9428,-94.28399999999999
300188,美亚柏科,-0.6259,-0.1583,-11.7283,-0.9145,-101.861
600783,鲁信创投,-0.6338,-0.0157,-0.4381,-0.0424,-15.4989
600365,通葡股份,-0.6438,-0.3976,-22.2364,-1.3617,-138.0105
300667,必创科技,-0.6474,-0.1134,-4.6011,-0.5366,-53.6617
002665,首航节能,-0.6489,-0.0338,,-0.1671,-18.0302
601558,ST锐电,-0.6578,-0.0345,-1771.2582,-0.0413,-6.4407
000040,东旭蓝天,-0.6582,-0.1192,-2.4685,-0.213,-38.5748
600532,宏达矿业,-0.6654,-0.2826,,-0.6567,-79.8439
002473,*ST圣莱,-0.6659,-0.1995,-21.7897,-0.8784,-88.1353
002188,*ST巴士,-0.6787,-0.1171,,-0.065,-18.343
300297,蓝盾股份,-0.6859,-0.0989,-3.8227,-0.1861,-26.1263
600896,*ST海投,-0.6897,-0.008,-0.6817,-0.0194,-3.7898
000008,神州高铁,-0.6924,-0.0903,-6.7584,-0.3296,-37.3475
600764,中国海防,-0.6927,-0.0827,-4.7504,-0.2992,-44.4907
300330,华虹计通,-0.6963,-0.1526,,-0.6189,-63.5838
300104,乐视网,-0.7114,-0.0586,,-0.0554,-7.2267
600708,光明地产,-0.7119,-0.0922,-5.733,-0.1112,-16.8174
000540,中天金融,-0.7129,-0.0646,-1.0843,-0.0905,-14.4307
603636,南威软件,-0.7168,-0.1592,-3.4783,-0.4494,-50.7637
002494,华斯股份,-0.7173,-0.0954,-25.6804,-0.3649,-44.8511
600638,新黄浦,-0.7306,-0.0536,-4.3443,-0.0836,-15.4384
600162,香江控股,-0.733,-0.1003,-9.4117,-0.1352,-19.1704
300645,正元智慧,-0.7352,-0.2166,,-0.5561,-55.6133
600185,格力地产,-0.7355,-0.0483,-3.4356,-0.0664,-24.7014
600695,绿庭投资,-0.7365,-0.0262,-4.7066,-0.0962,-30.5824
600238,*ST椰岛,-0.7476,-0.1909,,-0.3396,-55.1486
002200,云投生态,-0.7601,-0.0667,,-0.0752,-7.9403
600767,ST运盛,-0.7602,-0.1565,,-0.4545,-55.2427
600208,新湖中宝,-0.7677,-0.0395,-3.069,-0.0522,-12.5
300355,蒙草生态,-0.7713,-0.1688,-6.1721,-0.262,-30.0118
000592,平潭发展,-0.8143,-0.1268,-6.3873,-0.5909,-59.6095
600883,博闻科技,-0.8281,-0.0294,-1.9024,-0.5919,-201.3865
300663,科蓝软件,-0.8390000000000001,-0.2194,,-0.4529,-48.363
002248,华东数控,-0.8390000000000001,-0.0407,,-0.0642,-6.7978
002244,滨江集团,-0.8411,-0.1221,-6.0428,-0.1536,-23.1521
000069,华侨城A,-0.8427,-0.0756,-3.8452,-0.1016,-18.0376
300561,汇金科技,-0.8488,-0.1546,-7.0742,-1.6480000000000001,-181.2341
600159,大龙地产,-0.8690000000000001,-0.0788,,-0.2069,-25.7863
600773,西藏城投,-0.8767,-0.0629,-10.5549,-0.0886,-31.0714
000965,天保基建,-0.8797,-0.2036,-5.2076,-0.4682,-62.1724
600599,熊猫金控,-0.8887,-0.1937,,-0.6611,-66.1082
000608,阳光股份,-0.9209,-0.031,-19.06,-0.0701,-15.3137
300551,古鳌科技,-0.9294,-0.1552,,-0.6722,-89.7617
