code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
002132,恒星科技,,,3.6205,74.5753,0.7062,382.32800000000003
603077,和邦生物,6.3234,42.6985,3.6152,74.6847,1.1533,234.1108
000810,创维数字,1.4254,189.4205,3.6127,74.7363,0.838,322.1957
300695,兆丰股份,1.9784,136.4739,3.6117,74.757,0.2165,1247.1132
600272,开开实业,5.2592,51.3386,3.6084,74.8254,1.2713,212.38099999999997
600535,天士力,1.6916,159.6122,3.6055,74.8856,0.8082,334.0757
002823,凯中精密,3.4982,77.1826,3.6048,74.9001,0.9841,274.3624
603320,迪贝电气,4.9188,54.8914,3.6022,74.9542,0.9504,284.0909
002206,海利得,4.8911,55.2023,3.5959,75.0855,1.4145,190.8802
600487,亨通光电,3.3494,80.6115,3.5956,75.0918,1.073,251.6309
300309,吉艾科技,2.1354,126.44,3.5937,75.1315,0.4003,674.4941
000505,京粮控股,,,3.591,75.188,1.5213,177.4798
300542,新晨科技,0.9575,281.9843,3.5865,75.2823,0.4632,582.9016
000881,中广核技,2.2835,118.2395,3.5849,75.3159,0.5891,458.3263
601877,正泰电器,2.8444,94.9234,3.5841,75.3327,0.8543,316.0482
601966,玲珑轮胎,4.4553,60.602,3.5833,75.3495,1.2583,214.5752
300613,富瀚微,2.6882,100.439,3.583,75.3558,0.3206,842.1709
002003,伟星股份,4.2002,64.2827,3.5822,75.3727,1.2932,208.7844
603200,上海洗霸,1.5036,179.56900000000002,3.5821,75.3748,0.3636,742.5743
002915,中欣氟材,3.6858,73.2541,3.5816,75.3853,0.8447,319.6401
000559,万向钱潮,4.6279,58.3418,3.5811,75.3958,1.2024,224.5509
600903,贵州燃气,5.3655,50.3215,3.5803,75.4127,1.2866,209.8554
002289,宇顺电子,3.1283,86.3089,3.5789,75.4422,0.8285,325.8902
002402,和而泰,2.8876,93.5033,3.5753,75.5181,1.1163,241.8705
600566,济川药业,2.9453,91.6715,3.573,75.5668,1.3854,194.8896
300373,扬杰科技,2.6219,102.9788,3.571,75.6091,0.6779,398.2888
300100,双林股份,4.1247,65.4593,3.5708,75.6133,1.1711,230.5525
002321,华英农业,8.5022,31.7565,3.5703,75.6239,0.8094,333.5804
002002,鸿达兴业,2.7529,98.0784,3.5653,75.73,0.8656,311.9224
300031,宝通科技,3.7949,71.1481,3.5618,75.8044,1.1037,244.6317
000915,山大华特,5.9812,45.1414,3.5612,75.8171,0.9183,294.0216
300235,方直科技,1.6818,160.5423,3.5566,75.9152,0.2111,1279.0147
600977,中国电影,4.0501,66.665,3.5546,75.9579,0.5644,478.3841
002576,通达动力,4.2056,64.2001,3.5541,75.9686,1.0663,253.21200000000002
600363,联创光电,2.7195,99.28299999999999,3.554,75.9707,1.0547,255.997
603179,新泉股份,4.5059,59.9214,3.5514,76.0264,1.0505,257.0205
002126,银轮股份,2.4761,109.0424,3.5493,76.0713,0.9431,286.2899
600410,华胜天成,1.3348,202.2775,3.5479,76.1014,0.5365,503.2619
300493,润欣科技,3.4715,77.7762,3.5478,76.1035,1.1415,236.5309
002706,良信电器,9.093,29.6932,3.5421,76.226,0.8817,306.2266
002907,华森制药,2.8866,93.5356,3.5366,76.3445,0.8509,317.3111
002406,远东传动,3.0708,87.925,3.5337,76.4072,0.7479,361.0108
002664,长鹰信质,3.4247,78.839,3.5329,76.4245,0.8707,310.0953
002461,珠江啤酒,66.9076,4.0354,3.5325,76.4331,0.4403,613.2183
000068,华控赛格,0.5714,472.5236,3.5317,76.4504,0.1193,2263.202
002262,恩华药业,3.8449,70.2229,3.5289,76.5111,1.1433,236.1585
300660,江苏雷利,3.0835,87.5628,3.5267,76.5588,0.65,415.3846
000719,中原传媒,5.0143,53.846000000000004,3.5229,76.6414,0.84,321.4286
603890,春秋电子,2.021,133.5972,3.5219,76.6632,0.693,389.6104
603767,中马传动,2.8055,96.2395,3.5189,76.7285,0.6307,428.0958
600056,中国医药,2.4139,111.8522,3.5176,76.7569,1.168,231.1644
603725,天安新材,2.9829,90.5159,3.5148,76.818,0.9358,288.5232
002324,普利特,2.0319,132.8806,3.5133,76.8508,1.0569,255.4641
002920,德赛西威,3.8649,69.8595,3.5107,76.9077,0.8129,332.1442
600586,金晶科技,9.5875,28.1617,3.5084,76.9582,1.043,258.8686
002547,春兴精工,2.5059,107.7457,3.5010000000000003,77.1208,0.8886,303.8488
002568,百润股份,11.1108,24.3007,3.5007,77.1274,1.0344,261.0209
002806,华锋股份,2.3884,113.0464,3.4998,77.1473,1.0073,268.0433
002260,*ST德奥,4.9879,54.131,3.4931,77.2952,1.6561,163.0336
300325,德威新材,1.7398,155.1903,3.4892,77.3816,0.6048,446.4286
300025,华星创业,0.7454,362.2216,3.4877,77.4149,0.4861,555.4413
603936,博敏电子,3.4704,77.8008,3.487,77.4305,1.0894,247.8428
002852,道道全,125.6788,2.1483,3.4838,77.5016,1.3315,202.7788
600379,宝光股份,3.323,81.2519,3.4798,77.5907,1.2807,210.8222
300478,杭州高新,1.7482,154.4446,3.4793,77.6018,0.8914,302.8943
300387,富邦股份,2.6849,100.5624,3.4759,77.6777,0.7543,357.9478
600523,贵航股份,2.3332,115.7209,3.4751,77.6956,0.8885,303.8829
603595,东尼电子,2.3119,116.7871,3.4745,77.709,0.9772,276.2996
600261,阳光照明,2.9799,90.6071,3.4728,77.7471,0.9586,281.6608
002415,海康威视,2.0558,131.3357,3.4685,77.8434,0.7439,362.952
002885,京泉华,2.2846,118.1826,3.4684,77.8457,0.8339,323.7798
300643,万通智控,3.68,73.3696,3.4635,77.9558,0.6123,440.9603
000420,吉林化纤,9.4041,28.7109,3.4625,77.9783,1.0842,249.0315
600984,建设机械,0.8729,309.3138,3.4536,78.1793,0.528,511.3636
002694,顾地科技,2.238,120.6434,3.4489,78.2858,0.8379,322.2342
002185,华天科技,5.6042,48.1782,3.4465,78.3403,1.4275,189.1419
002511,中顺洁柔,6.2477,43.2159,3.4459,78.354,1.4929,180.8561
000710,贝瑞基因,1.7891,150.9139,3.4419,78.445,0.8534,316.3815
002100,天康生物,9.2685,29.1309,3.4409,78.4678,0.9474,284.9905
603757,大元泵业,4.7983,56.2699,3.4392,78.5066,0.9367,288.246
002094,青岛金王,5.7649,46.8352,3.4382,78.5295,1.2702,212.565
300384,三联虹普,4.4127,61.187,3.4368,78.5615,0.3321,813.0081
603041,美思德,4.6204,58.4365,3.4273,78.7792,0.3747,720.5765
600677,航天通信,,,3.4257,78.816,0.7938,340.1361
000816,*ST慧业,3.8305,70.4869,3.4201,78.9451,0.4218,640.1138
002916,深南电路,4.4623,60.5069,3.4196,78.9566,1.3593,198.6316
002922,伊戈尔,3.5707,75.6154,3.4155,79.0514,0.8664,311.6343
603083,剑桥科技,3.6509,73.9544,3.405,79.2952,1.3601,198.5148
600138,中青旅,4.4212,61.0694,3.4011,79.3861,1.4115,191.2859
600156,华升股份,8.1283,33.2173,3.4,79.4118,1.1157,242.0005
002284,亚太股份,4.1518,65.032,3.3973,79.4749,0.8307,325.0271
002891,中宠股份,5.6738,47.5872,3.3972,79.4772,1.6526,163.3789
600475,华光股份,1.9936,135.4334,3.3939999999999997,79.5522,0.7606,354.9829
002123,梦网集团,1.3024,207.3096,3.3861,79.7378,0.7065,382.1656
300037,新宙邦,2.2222,121.5012,3.3764,79.9668,0.8096,333.49800000000005
300273,和佳股份,0.7662,352.3884,3.3749,80.0024,0.2715,994.4751
300507,苏奥传感,3.7427,72.1404,3.3663,80.2068,0.5382,501.6722
300673,佩蒂股份,3.0746,87.8163,3.3658,80.2187,0.8093,333.6216
600135,乐凯胶片,4.4858,60.1899,3.3615,80.3213,0.8377,322.3111
000531,穗恒运A,7.6237,35.4159,3.3564,80.4433,0.9769,276.3845
002463,沪电股份,2.9408,91.8118,3.3548,80.4817,1.1883,227.2153
000639,西王食品,10.6429,25.369,3.3512,80.5682,1.8406,146.6913
002216,三全食品,10.7528,25.1097,3.3492,80.6163,2.0291,133.0639
002254,泰和新材,9.9175,27.2246,3.3484,80.6355,0.8514,317.1247
002690,美亚光电,4.0792,66.1894,3.3468,80.6741,0.3703,729.1385
600558,大西洋,9.0197,29.9345,3.3463,80.6861,1.3913,194.0631
002071,长城影视,0.8665,311.5984,3.3434,80.7561,0.5546,486.8374
300111,向日葵,1.4404,187.4479,3.3424,80.7803,0.4548,593.6675
002134,天津普林,2.6467,102.0138,3.3389,80.865,0.9705,278.2071
002484,江海股份,2.6644,101.3361,3.3314,81.047,0.5342,505.4287
002341,新纶科技,1.7138,157.5446,3.3289999999999997,81.1054,0.6665,405.1013
002443,金洲管道,6.0464,44.6547,3.3266,81.164,1.4558,185.465
002036,联创电子,2.7029,99.8927,3.3262,81.1737,1.1116,242.8931
601212,白银有色,78.793,3.4267,3.3242,81.2225,1.8487,146.0486
300731,科创新源,3.8346,70.4115,3.3229,81.2543,0.4418,611.1363
603038,华立股份,5.008,53.9137,3.3214,81.291,0.7366,366.54900000000004
603110,东方材料,1.9539,138.1852,3.3205,81.3131,0.5162,523.0531
000880,潍柴重机,14.7605,18.2921,3.313,81.4971,1.0827,249.3766
000572,海马汽车,2.9957,90.1292,3.3121,81.5193,0.8625,313.0435
300022,吉峰科技,4.8016,56.2313,3.3103,81.5636,1.3125,205.7143
603183,建研院,1.3496,200.0593,3.3077,81.6277,0.5126,526.7265
600839,四川长虹,6.3377,42.6022,3.3066,81.6549,1.1566,233.4428
600851,海欣股份,3.9435,68.4671,3.3012,81.7884,0.8999,300.0333
300328,宜安科技,2.4045,112.2895,3.2964,81.9075,0.8046,335.5705
002790,瑞尔特,4.2208,63.9689,3.2959,81.92,0.5913,456.621
600433,冠豪高新,4.337,62.255,3.2924,82.007,1.3856,194.8614
002666,德联集团,3.9777,67.8784,3.2910000000000004,82.0419,1.0682,252.7617
603208,江山欧派,4.0583,66.5303,3.2894,82.0818,0.7308,369.4581
002163,中航三鑫,3.9704,68.0032,3.2883,82.1093,1.1927,226.3771
600557,康缘药业,2.2025,122.588,3.2865,82.1543,1.0078,267.9103
603685,晨丰科技,3.1066,86.9117,3.2853,82.1843,0.7234,373.2375
600338,西藏珠峰,8.0863,33.3898,3.2844,82.2068,0.7172,376.464
600992,贵绳股份,5.8802,45.9168,3.2783,82.3598,0.986,273.8337
600731,湖南海利,10.2715,26.2863,3.2775,82.3799,1.1297,239.0015
002752,昇兴股份,4.5945,58.7659,3.2724,82.5083,1.111,243.0243
600210,紫江企业,4.5125,59.8338,3.2691,82.5915,1.3891,194.3705
002130,沃尔核材,1.9992,135.054,3.2688,82.5991,0.9757,276.7244
603031,安德利,126.9275,2.1272,3.2659,82.6725,2.2562,119.6702
603386,广东骏亚,3.5841,75.3327,3.2643,82.713,1.2122,222.7355
300252,金信诺,1.6324,165.4006,3.2631,82.7434,0.5502,490.7306
002635,安洁科技,2.1127,127.7986,3.2621,82.7688,0.7599,355.3099
000587,金洲慈航,4.3698,61.7877,3.2595,82.8348,0.6073,444.5908
000045,深纺织A,4.0969999999999995,65.9019,3.259,82.8475,0.3639,741.9621
002030,达安基因,1.2833,210.3951,3.2589,82.85,0.3843,702.5761
000153,丰原药业,3.4433,78.4132,3.2565,82.9111,1.4192,190.248
600793,宜宾纸业,7.836,34.4564,3.2558,82.9289,1.1621,232.338
600370,三房巷,6.4426,41.9085,3.2552,82.9442,0.5862,460.5937
300709,精研科技,2.0831,129.6145,3.2507,83.059,0.6234,433.1088
600299,安迪苏,5.4715,49.3466,3.2505,83.0641,0.8319,324.5582
002490,山东墨龙,7.2667,37.1558,3.2445,83.2178,1.2038,224.2897
603022,新通联,2.8842,93.6135,3.2439,83.2331,0.9693,278.5515
600855,航天长峰,1.4146,190.8667,3.2408,83.3128,0.5267,512.6258
300464,星徽精密,2.5277,106.8165,3.239,83.3591,1.0923,247.1848
300684,中石科技,2.2618,119.3739,3.2342,83.4828,0.9728,277.5493
600737,中粮糖业,19.4297,13.8963,3.234,83.4879,1.3172,204.9803
603035,常熟汽饰,2.4831,108.735,3.2297,83.5991,0.8678,311.1316
300261,雅本化学,2.807,96.1881,3.2258,83.7002,0.7778,347.1329
000709,河钢股份,37.1049,7.2767,3.2174,83.9187,1.514,178.3355
603260,合盛硅业,24.0802,11.2125,3.2159,83.9578,1.8391,146.8109
603726,朗迪集团,3.9794,67.8494,3.2129,84.0362,1.4261,189.3275
002381,双箭股份,2.4148,111.8105,3.2097,84.12,0.6577,410.5215
601038,一拖股份,4.1738,64.6893,3.2068,84.1961,0.5757,468.9943
002153,石基信息,4.5413,59.4543,3.2028,84.3012,0.3627,744.4169
600805,悦达投资,6.6483,40.6119,3.2002,84.3697,0.6668,404.91900000000004
002579,中京电子,2.9754,90.7441,3.1975,84.441,1.1257,239.8508
002725,跃岭股份,4.7686,56.6204,3.1968,84.4595,1.3858,194.8333
603226,菲林格尔,650.6873,0.4149,3.1943,84.5256,1.255,215.1394
601800,中国交建,4.5642,59.156000000000006,3.1931,84.5573,0.711,379.7468
600458,时代新材,2.5677,105.1525,3.1928,84.5653,0.934,289.0792
300654,世纪天鸿,1.3316,202.7636,3.1912,84.6077,0.5123,527.0349
600031,三一重工,2.1223,127.2205,3.1844,84.7883,0.9721,277.7492
600114,东睦股份,3.3825,79.8226,3.1828,84.831,1.0472,257.8304
603337,杰克股份,8.6759,31.1207,3.1816,84.863,1.2745,211.8478
300218,安利股份,7.8251,34.5044,3.1806,84.8896,1.5025,179.7005
600833,第一医药,6.9648,38.7664,3.1768,84.9912,1.2051,224.0478
603701,德宏股份,2.2575,119.6013,3.1747,85.0474,0.5763,468.506
603599,广信股份,8.4115,32.0989,3.1704,85.1628,0.5955,453.4005
002734,利民股份,6.8581,39.3695,3.165,85.3081,0.8671,311.3828
600260,凯乐科技,14.5184,18.5971,3.1639999999999997,85.335,0.7382,365.7545
002683,宏大爆破,2.0538,131.4636,3.1625,85.3755,0.816,330.8824
603987,康德莱,4.8172,56.0492,3.1621,85.3863,1.3038,207.08700000000002
603018,中设集团,0.9083,297.2586,3.162,85.389,0.5495,491.3558
000530,大冷股份,1.3265,203.5432,3.1591,85.4674,0.6497,415.5764
601012,隆基股份,3.6982,73.0085,3.1588,85.4755,0.7238,373.0312
600292,远达环保,1.3372,201.9144,3.1571,85.5215,0.6744,400.3559
600335,国机汽车,16.0821,16.7889,3.1548,85.5839,1.6885,159.9052
600775,南京熊猫,3.1562,85.5459,3.1541,85.6029,0.6757,399.5856
300176,鸿特科技,6.4043,42.1592,3.1535,85.6192,1.8291,147.6136
300365,恒华科技,0.8861,304.70599999999996,3.1495,85.7279,0.3766,716.9411
603822,嘉澳环保,12.3694,21.8281,3.1445,85.8642,1.0498,257.1918
002587,奥拓电子,1.5852,170.3255,3.1432,85.8997,0.7492,360.3844
002538,司尔特,18.5436,14.5603,3.1416,85.9435,0.929,290.6351
603933,睿能科技,4.6188,58.4567,3.1414,85.9489,1.0659,253.3071
601311,骆驼股份,4.7669999999999995,56.6394,3.1375,86.0558,1.2518,215.6894
603299,井神股份,12.0007,22.4987,3.137,86.0695,1.3634,198.0343
002588,史丹利,224.6931,1.2016,3.1336,86.1629,1.0601,254.69299999999998
002050,三花智控,4.5844,58.8954,3.1331,86.1766,0.9,300.0
603366,日出东方,18.5418,14.5617,3.1322,86.2014,1.0965,246.238
600171,上海贝岭,4.8667,55.4791,3.1260000000000003,86.3724,0.3515,768.1366
603819,神力股份,3.4605,78.0234,3.1254,86.3889,0.8027,336.3648
002760,凤形股份,3.4467,78.3358,3.1249,86.4028,0.8413,320.9319
603583,捷昌驱动,8.2733,32.6351,3.1247,86.4083,0.8197,329.3888
600933,爱柯迪,3.333,81.0081,3.1223,86.4747,0.6575,410.6464
600479,千金药业,9.4424,28.5944,3.1168,86.6273,0.9264,291.4508
603976,正川股份,4.4272,60.9866,3.116,86.6496,0.6422,420.4298
002768,国恩股份,6.5547,41.1918,3.11,86.8167,1.1973,225.5074
000949,新乡化纤,7.2244,37.3733,3.1096,86.8279,1.4929,180.8561
300032,金龙机电,2.2679,119.0529,3.1079,86.8754,0.6995,385.99
600103,青山纸业,11.1382,24.2409,3.1059,86.9313,0.7475,361.204
600653,申华控股,7.6596,35.2499,3.1006,87.0799,1.0179,265.252
002741,光华科技,2.9247,92.3172,3.0998,87.1024,1.0951,246.5528
300395,菲利华,2.7053,99.8041,3.0989,87.1277,0.7842,344.2999
002594,比亚迪,1.6713,161.5509,3.096,87.2093,0.8190000000000001,329.6703
300628,亿联网络,5.4358,49.6707,3.0949,87.2403,0.4248,635.5932
002025,航天电器,1.1136,242.4569,3.0906,87.3617,0.5165,522.7493
002409,雅克科技,3.7573,71.8601,3.0895,87.3928,0.9305,290.1666
000901,航天科技,3.9133,68.9955,3.0823,87.5969,1.1399,236.8629
601222,林洋能源,1.2165,221.9482,3.0805,87.6481,0.3878,696.2352
601137,博威合金,7.7669,34.7629,3.0755,87.7906,1.6206,166.605
000680,山推股份,3.3832,79.8061,3.0727,87.8706,1.0082,267.80400000000003
300089,文化长城,2.5872,104.3599,3.0723,87.882,0.5948,453.9341
603239,浙江仙通,2.5066,107.7156,3.0719,87.8935,0.6589,409.7739
002577,雷柏科技,3.3411,80.8117,3.0715,87.9049,0.4095,659.3407
603810,丰山集团,4.7562,56.768,3.0623,88.169,1.0799,250.0232
002536,西泵股份,3.6106,74.7798,3.0588,88.2699,1.3349,202.2623
603989,艾华集团,2.7621,97.7517,3.0584,88.2815,0.8490000000000001,318.0212
300162,雷曼股份,2.2038,122.5157,3.0562,88.345,0.7578,356.2945
603728,鸣志电器,3.1909,84.6156,3.0526,88.4492,0.8235,327.8689
603586,金麒麟,3.2809,82.2945,3.0482,88.5769,0.5478,492.8806
600070,浙江富润,2.5112,107.5183,3.0479,88.5856,0.9802,275.454
603159,上海亚虹,3.8667,69.827,3.0468,88.6176,1.4631,184.5397
300723,一品红,5.86,46.0751,3.0444,88.6874,0.8947,301.7771
002223,鱼跃医疗,3.5084,76.9582,3.0411,88.7837,0.792,340.9091
000426,兴业矿业,55.5506,4.8604,3.0345,88.9768,2.2611,119.4109
603557,起步股份,2.057,131.2591,3.0308,89.0854,0.6513,414.5555
300145,中金环境,3.0896,87.39,3.0305,89.0942,0.7464,361.7363
002722,金轮股份,4.3983,61.3874,3.0294,89.1266,1.1594,232.8791
002650,加加食品,13.4058,20.1405,3.0287,89.1472,1.6615,162.5038
300180,华峰超纤,5.8586,46.0861,3.0266,89.209,1.2347,218.6766
300272,开能健康,4.4229,61.0459,3.0253,89.2473,0.8885,303.8829
300750,宁德时代,2.2824,118.2965,3.0216,89.3566,0.4894,551.696
600671,天目药业,5.6799,47.536,3.0206,89.3862,1.7092,157.9686
000018,神州长城,0.4134,653.1205,3.0193,89.4247,0.2359,1144.5528
603131,上海沪工,3.793,71.1838,3.0141,89.579,0.8015,336.8684
603338,浙江鼎力,3.1262,86.3668,3.0087,89.7398,0.5848,461.6963
000570,苏常柴A,2.6006,103.8222,3.0086,89.7427,0.7201,374.9479
600099,林海股份,3.5601,75.8406,3.0082,89.7547,0.8991,300.3003
601163,三角轮胎,6.3834,42.2972,3.0058,89.8263,0.6131,440.3849
600970,中材国际,4.6895,57.5754,3.0023,89.9311,0.6385,422.8661
002052,同洲电子,1.4189,190.2883,3.0022,89.934,0.4509,598.8024
603883,老百姓,8.1783,33.0142,2.9997,90.009,1.6648,162.1816
603330,上海天洋,2.5998,103.8541,2.9957,90.1292,0.9555,282.5746
300227,光韵达,1.7582,153.5661,2.9949,90.1533,0.9642,280.0249
002241,歌尔股份,2.3131,116.7265,2.9931,90.2075,1.0998,245.4992
300615,欣天科技,1.7183,157.132,2.9923,90.2316,0.4384,615.8759
002382,蓝帆医疗,4.4781,60.2934,2.9886,90.3433,0.6173,437.3886
002641,永高股份,4.3348,62.2866,2.9848,90.4583,1.399,192.995
300498,温氏股份,116.8323,2.311,2.9833,90.5038,2.0427,132.178
300369,绿盟科技,0.8671,311.3828,2.9760000000000004,90.7258,0.2452,1101.1419
002543,万和电气,7.9988,33.7551,2.9754,90.7441,1.4965,180.421
000807,云铝股份,45.1997,5.9735,2.9734,90.8051,1.4948,180.6262
002119,康强电子,3.1727,85.101,2.9726,90.8296,1.2184,221.6021
603305,旭升股份,3.6136,74.7177,2.9724,90.8357,0.9989,270.2973
600176,中国巨石,4.9114,54.9741,2.972,90.8479,0.9406,287.0508
000737,*ST南风,4.2832,63.037,2.9719,90.851,1.0002,269.94599999999997
002084,海鸥住工,3.4847,77.4816,2.9713,90.8693,0.9465,285.2615
300198,纳川股份,1.3479,200.3116,2.9704,90.8968,0.5827,463.3602
603108,润达医疗,2.0327,132.8283,2.969,90.9397,1.0736,251.4903
603939,益丰药房,10.8433,24.9002,2.9687,90.9489,1.3387,201.6882
600680,*ST上普,,,2.9643,91.0839,0.4244,636.1923
300453,三鑫医疗,5.2876,51.0629,2.9619999999999997,91.1546,1.3035,207.1346
002634,棒杰股份,5.7972,46.5742,2.9610000000000003,91.1854,0.7222,373.8577
300302,同有科技,1.9724,136.8891,2.9589999999999996,91.24700000000001,0.649,416.0247
603222,济民制药,2.7865,96.8957,2.9567,91.318,1.1415,236.5309
600399,*ST抚钢,6.0126,44.9057,2.9567,91.318,0.9415,286.7764
603505,金石资源,6.8519,39.4051,2.9539,91.4046,1.1443,235.9521
002184,海得控制,1.3709,196.9509,2.9536,91.4139,0.7335,368.0982
600551,时代出版,4.7860000000000005,56.4145,2.9528,91.4386,0.9469,285.14099999999996
000903,云内动力,3.1518,85.6653,2.9405,91.8211,0.6629,407.3013
002718,友邦吊顶,8.842,30.5361,2.9393,91.8586,0.8425,320.4748
002217,合力泰,,,2.9296,92.1628,0.8567,315.1628
600478,科力远,3.2119,84.0624,2.9272,92.2383,0.4946,545.8957
603058,永吉股份,2.9539999999999997,91.4015,2.925,92.3077,0.5203,518.9314
002897,意华股份,2.8062,96.2155,2.9225,92.3867,0.9675,279.0698
002562,兄弟科技,4.4589,60.5531,2.9216,92.4151,0.6307,428.0958
000887,中鼎股份,3.2464,83.169,2.9202,92.4594,1.0559,255.706
603080,新疆火炬,4.135,65.2963,2.9192,92.4911,0.3771,715.9905
002902,铭普光磁,2.0718,130.3215,2.9174,92.5482,0.8288,325.7722
603556,海兴电力,1.5299,176.4821,2.9142,92.6498,0.342,789.4737
002454,松芝股份,2.176,124.0809,2.9135,92.67200000000001,0.6809,396.534
000692,惠天热电,2.0332,132.7956,2.9128,92.6943,0.5342,505.4287
002723,金莱特,4.6125,58.5366,2.9114,92.7389,1.5188,177.7719
002005,德豪润达,2.5601,105.4646,2.9111,92.7484,0.5673,475.9387
002466,天齐锂业,11.3436,23.802,2.9078,92.8537,0.6598,409.2149
002237,恒邦股份,1089.2783,0.2479,2.9071,92.8761,1.6613,162.5233
002785,万里石,1.2916,209.043,2.9068,92.8856,0.7121,379.1602
300038,数知科技,2.6545,101.7141,2.9065,92.8952,0.6956,388.1541
300501,海顺新材,2.6025,103.7464,2.9063,92.9016,0.7725,349.5146
002230,科大讯飞,1.6364,164.9963,2.9017,93.0489,0.7446,362.6108
600139,西部资源,0.9482,284.7501,2.8971,93.1966,0.1334,2023.9879999999998
300193,佳士科技,5.8916,45.828,2.8895,93.4418,0.2934,920.2454
300625,三雄极光,5.0666,53.2902,2.8847,93.5973,0.7787,346.7317
002384,东山精密,1.81,149.1713,2.8843,93.6102,0.8626,313.0072
300510,金冠股份,1.0168,265.5389,2.883,93.6524,0.4868,554.6426
002268,卫士通,0.5758,468.9128,2.8828,93.6589,0.266,1015.0376
300321,同大股份,6.4324,41.975,2.8802,93.7435,0.9273,291.1679
300230,永利股份,3.91,69.0537,2.8775,93.8315,1.0905,247.5928
600936,广西广电,3.4303,78.7103,2.8772,93.8412,0.7871,343.0314
601117,中国化学,3.2132,84.0284,2.8765,93.8641,0.7205,374.7398
000425,徐工机械,2.0965,128.7861,2.8758,93.8869,0.8567,315.1628
603266,天龙股份,2.4703,109.2985,2.8758,93.8869,0.8907,303.1324
603100,川仪股份,1.2805,210.8551,2.8721,94.0079,0.6868,393.1275
600148,长春一东,3.0108,89.6772,2.8708,94.0504,0.8106,333.0866
000978,桂林旅游,3.6728,73.5134,2.8704,94.0635,1.4112,191.3265
300691,联合光电,3.2709,82.5461,2.8691,94.1062,0.8204,329.1078
002434,万里扬,2.5255,106.9095,2.8668,94.1817,0.8635,312.6809
002088,鲁阳节能,2.9457,91.65899999999999,2.8613,94.3627,0.7889,342.2487
